Bus Route Number,Stop Locations,Timestamp,Passenger Count,Trip Duration (mins),Incident ID,Crime Category,Date/Time,District/Zone,Incident Description,Timestamp.1,Latitude,Longitude,Vehicle Count,Accident Severity,Weather Condition
259,Main Station,29-04-2028 11:00,139,71,3450ee4c-6110-48bf-a38c-90b927e458d2,12,29-04-2028 11:00,4,North fact both assume each study she partner account where without four.,29-04-2028 11:00,23.79327983713529,70.22966930228296,70,7,0
367,Suburb,29-04-2028 12:00,104,52,99034448-3150-407b-9749-0aeaca0e4ff5,11,29-04-2028 12:00,3,May lose chance green game south manager ok ever wait.,29-04-2028 12:00,23.09099196263731,71.9935583377124,53,6,2
450,Mall,29-04-2028 13:00,200,100,09405a6f-2067-41fd-98d9-e14d6c07dead,7,29-04-2028 13:00,3,Girl full guy recognize ok strategy city market something dinner put include near.,29-04-2028 13:00,22.6787419230244,73.94557985695721,101,4,0
382,Suburb,29-04-2028 14:00,44,23,9435f1a0-82e7-4b85-bcf8-bd8da8ae4a0e,4,29-04-2028 14:00,1,Send glass the maintain identify behavior two air still discussion.,29-04-2028 14:00,23.383945346109986,70.71794660341158,25,1,0
333,Suburb,29-04-2028 15:00,230,113,9bf96c2b-1ec8-413b-93b6-b3f9cd8f98ee,5,29-04-2028 15:00,0,Local realize star fall building down certain never dark.,29-04-2028 15:00,22.934342944275475,72.07994956375539,111,1,3
290,City Center,29-04-2028 16:00,84,41,9bbd8e6d-e02a-4f32-96f8-e2eab9018989,8,29-04-2028 16:00,3,Education little blood find possible option career television but.,29-04-2028 16:00,23.66132782503145,71.99763786818902,43,4,0
60,Mall,29-04-2028 17:00,46,23,113aca9d-e44a-40f2-bb75-6598824ced87,13,29-04-2028 17:00,5,Evening cell effort I different woman.,29-04-2028 17:00,23.487457980223265,71.97149040086515,25,5,0
140,Main Station,29-04-2028 18:00,158,81,685ad579-d993-48cf-9b21-5bcfe44ed039,8,29-04-2028 18:00,1,Dinner everything difficult hand loss learn produce between three hope head.,29-04-2028 18:00,21.59349151512233,73.76694237214794,82,4,2
309,Main Station,29-04-2028 19:00,88,46,807b2182-f7a7-48d3-a6d0-5d2aed015f86,-2,29-04-2028 19:00,0,Leg social toward play film large increase push and skill score meet establish.,29-04-2028 19:00,21.718991401633104,72.92964832307847,47,0,0
272,Suburb,29-04-2028 20:00,129,63,fb3f6999-60d0-41be-a9ec-e32140496cf8,4,29-04-2028 20:00,2,Account he task admit population building nor defense mouth play president fill agency.,29-04-2028 20:00,21.195292241326925,69.0441020303794,64,2,0
245,Main Station,29-04-2028 21:00,149,74,d56a1b6f-1af9-4f39-8031-aaf6f760ac09,10,29-04-2028 21:00,3,Bar spring participant carry feeling sense work keep.,29-04-2028 21:00,21.66059675151841,69.13951473537989,72,6,0
142,City Center,29-04-2028 22:00,76,38,200596c3-4fde-4524-9853-70762e784882,16,29-04-2028 22:00,5,Must music owner building around determine as person.,29-04-2028 22:00,22.030466594814406,69.20019941044184,36,7,1
110,Industrial Area,29-04-2028 23:00,208,105,3b1b53a6-d1c9-4336-8310-2426a9519251,7,29-04-2028 23:00,3,Prepare item phone off actually interview car.,29-04-2028 23:00,21.08648206551748,70.8230062312813,107,3,0
151,City Center,30-04-2028 00:00,30,14,69ea2667-e4b0-47b2-a2d1-c4f13191f8ce,13,30-04-2028 00:00,3,Ok history throw degree each month town method anything.,30-04-2028 00:00,21.94488763863184,71.19816793900429,16,5,3
450,Suburb,30-04-2028 01:00,125,65,184e5961-84a6-48bf-b60b-1a18fc90d84b,16,30-04-2028 01:00,3,Land writer tough success speech group mother evening partner.,30-04-2028 01:00,23.314637524881903,73.03604415666383,63,9,3
229,Mall,30-04-2028 02:00,229,117,df74ff6d-a6d4-4322-ae00-0778aced716d,12,30-04-2028 02:00,4,Group look management age happy song onto few gas letter anything thus.,30-04-2028 02:00,23.52098279404085,72.18145645671787,115,7,0
313,Suburb,30-04-2028 03:00,164,81,0cca031c-4187-4495-8c9b-dfc3098b52e4,-1,30-04-2028 03:00,0,Necessary meeting attack relate site upon center.,30-04-2028 03:00,21.02661986996227,73.99987987122107,80,0,0
242,Suburb,30-04-2028 04:00,188,94,692c4992-5357-48a1-adbe-8e36c41b6bba,2,30-04-2028 04:00,1,Lawyer year imagine still student later form garden old question.,30-04-2028 04:00,21.021441114807697,72.97020494918483,92,0,0
416,Suburb,30-04-2028 05:00,94,48,86109c25-d2c3-44be-80da-6c41fad6d1f9,2,30-04-2028 05:00,0,Say sister drive now another hear speech.,30-04-2028 05:00,21.438921324753004,73.36744967115763,46,0,2
177,Main Station,30-04-2028 06:00,158,78,2929df4d-4199-4c87-abee-dfa3fcb834e9,11,30-04-2028 06:00,3,Blue bill probably large move ready mouth another chair live.,30-04-2028 06:00,23.61773118220137,69.90991350754139,79,4,2
13,Mall,30-04-2028 07:00,45,24,b281c0f8-e969-46be-b150-4fc941807936,12,30-04-2028 07:00,4,Great media market his air feel wonder at away red.,30-04-2028 07:00,22.40783415339705,72.2071380329097,26,6,0
72,Airport,30-04-2028 08:00,203,103,bc20281a-54d2-4b01-aff2-410f993c762f,8,30-04-2028 08:00,1,Finally population color federal join me fly trouble describe leader off.,30-04-2028 08:00,23.948706228503948,69.74507863093389,100,4,3
104,Industrial Area,30-04-2028 09:00,89,43,95c1f5ff-f589-41ec-96e0-a6252d3867b6,13,30-04-2028 09:00,3,President mention receive list during site admit environmental meeting trade tend civil others.,30-04-2028 09:00,23.661994397300404,72.37485924045316,43,5,2
88,Industrial Area,30-04-2028 10:00,18,11,eb9b7554-834d-419b-a150-c731846fdf45,9,30-04-2028 10:00,2,Least item use about cold nor yes support fight.,30-04-2028 10:00,23.67038434041913,73.04829126019982,10,3,1
448,Airport,30-04-2028 11:00,182,93,de6f5cfb-a505-4bc0-a718-ba6707f27616,5,30-04-2028 11:00,2,Whether during concern thank box science prove box professional skill similar.,30-04-2028 11:00,21.38542929578631,70.50135045787215,95,3,0
490,Airport,30-04-2028 12:00,222,109,f2b7c5ed-a4cc-40d3-ab04-b1c21812ba57,7,30-04-2028 12:00,3,Eye night Democrat media only event play standard cold.,30-04-2028 12:00,22.42568804763813,69.836074433528,108,3,0
289,Airport,30-04-2028 13:00,104,50,207540d4-7da6-417d-8338-a2c291b7454b,14,30-04-2028 13:00,4,Professor natural democratic career exactly your among blood worker help finally.,30-04-2028 13:00,23.98077179195405,70.18705674182229,49,6,2
444,City Center,30-04-2028 14:00,227,112,8249eecf-9b10-4ae1-b58d-d71cea38909d,7,30-04-2028 14:00,3,Task employee above leg dog indicate song could surface conference.,30-04-2028 14:00,21.447132690781256,73.05469758509518,114,4,0
92,Suburb,30-04-2028 15:00,217,108,728ca338-1320-463c-bd75-274ca934deed,1,30-04-2028 15:00,0,Any agree near soon actually third against north southern move.,30-04-2028 15:00,22.72270036085459,71.73529990459637,106,0,0
462,Main Station,30-04-2028 16:00,102,49,c0219272-8450-445a-b653-05ce0b05e282,3,30-04-2028 16:00,0,List third age believe natural standard rich.,30-04-2028 16:00,22.03283997585925,71.6823181595462,48,2,1
376,Airport,30-04-2028 17:00,140,69,e536d88f-2e37-4363-a9b1-98f9b687cb41,8,30-04-2028 17:00,2,Visit indeed increase staff hit system level food.,30-04-2028 17:00,22.163574420061067,71.88380919959731,71,3,2
276,Industrial Area,30-04-2028 18:00,233,118,6c21a292-0399-420b-be27-4acf628f3cc2,7,30-04-2028 18:00,3,Matter consider know always man thing appear east floor color teach try probably.,30-04-2028 18:00,23.67237751212151,71.46154823933358,117,3,0
484,Airport,30-04-2028 19:00,39,20,edc95495-2e74-42e4-beab-e6c8043a817a,16,30-04-2028 19:00,5,Finish sing different discussion argue back spend bar as.,30-04-2028 19:00,22.76370770757685,73.3169736659195,21,7,1
47,City Center,30-04-2028 20:00,126,65,dae0453f-ed3f-415e-b607-15cca5ce8c4c,0,30-04-2028 20:00,0,Decision so rise prepare dream apply find a nature board.,30-04-2028 20:00,23.27632916816641,71.53723437543978,63,0,0
321,City Center,30-04-2028 21:00,27,13,b0e3ac9c-568e-4db0-a6f0-da1e7a28cae4,7,30-04-2028 21:00,0,Human I arm administration weight more per whom serve service.,30-04-2028 21:00,23.01970319248572,71.97981238917113,14,3,3
304,Airport,30-04-2028 22:00,75,37,4dfc7842-9e23-4acb-a3eb-daec3f9eb5d3,3,30-04-2028 22:00,1,Animal land heart foreign population let consider kid.,30-04-2028 22:00,22.58704707170991,73.89898485586576,37,2,0
68,Industrial Area,30-04-2028 23:00,82,43,2428b303-074b-4afc-abd5-b0c8f3a86d78,13,30-04-2028 23:00,5,Owner surface some what list environment history social here.,30-04-2028 23:00,23.37513359631113,71.27660230465979,42,7,0
461,Suburb,01-05-2028 00:00,83,41,9e4ef375-d02a-41df-92b5-66941e75ccec,6,01-05-2028 00:00,2,Brother put expect sport store especially.,01-05-2028 00:00,23.912198717731147,69.93570269662632,43,4,0
479,Main Station,01-05-2028 01:00,108,54,35823e39-38ad-4ee1-baef-f56f5994b0a3,11,01-05-2028 01:00,4,Above ahead idea trouble reflect door threat.,01-05-2028 01:00,23.90045866186736,71.81485918581822,56,5,0
410,Mall,01-05-2028 02:00,38,17,bd88eac8-fdda-46b9-9ab0-8833ff434ef9,14,01-05-2028 02:00,4,Mean bed million spring against behavior involve.,01-05-2028 02:00,23.368356002980107,72.52310585214798,17,7,2
167,Main Station,01-05-2028 03:00,73,37,b1ecf503-b97e-4ae5-949c-bbfd0d5bf5e8,3,01-05-2028 03:00,1,President somebody specific animal somebody above theory address our moment word thing appear.,01-05-2028 03:00,22.461989267247688,69.62583828589375,37,2,0
444,Airport,01-05-2028 04:00,196,98,135c8b1e-33dc-4d22-9f5c-266b80aff681,11,01-05-2028 04:00,4,Security story become statement themselves per box seem method agent yeah church.,01-05-2028 04:00,21.489476877573605,69.80990685377924,99,5,0
63,Industrial Area,01-05-2028 05:00,157,78,3461d597-40b8-4731-be15-fa1fed460cc8,10,01-05-2028 05:00,3,Continue could once soldier improve certain something southern contain claim type.,01-05-2028 05:00,21.133411526915683,69.12184292226718,76,4,0
330,Mall,01-05-2028 06:00,17,11,479a03a6-eb42-49de-ad7b-68ffdb5f482c,1,01-05-2028 06:00,1,Reduce break himself write performance them central toward apply but whose treat.,01-05-2028 06:00,21.694334905097843,72.72189819624344,8,1,0
274,Industrial Area,01-05-2028 07:00,82,39,e5f34ebd-0bcf-4fc7-986f-343f8572d653,1,01-05-2028 07:00,1,Town policy fear speak loss even live.,01-05-2028 07:00,22.02077399879263,70.01071051374512,40,1,0
94,City Center,01-05-2028 08:00,117,59,c4935a8d-5438-4415-aa1f-6b8faf0c9fce,9,01-05-2028 08:00,2,Arm interview now white color south almost station mention step answer rate.,01-05-2028 08:00,21.38954884775416,73.50542150869109,61,3,2
494,Industrial Area,01-05-2028 09:00,65,32,4c8e5798-2e32-4f71-aaaf-5a1e27bc3c87,4,01-05-2028 09:00,1,Money into yes surface sort price particularly.,01-05-2028 09:00,21.67429598883736,71.57720417160988,32,2,1
492,Industrial Area,01-05-2028 10:00,80,39,bcc3af05-8d9c-4ee8-90b6-ee21ede3a49c,6,01-05-2028 10:00,2,Begin produce step little sense activity big rule often lay focus consumer.,01-05-2028 10:00,21.250636393682647,73.776188267158,37,4,1
316,Airport,01-05-2028 11:00,232,114,2f7600d2-9edb-43e0-b06e-312a1db8420c,19,01-05-2028 11:00,5,None stage require or data hope generation your pressure sometimes hotel region various.,01-05-2028 11:00,22.57103091618893,70.91528926129192,116,10,3
73,Mall,01-05-2028 12:00,65,32,685fd15f-17b3-474d-ab38-217f87cdf5ad,-2,01-05-2028 12:00,0,Appear risk weight nation forward final top price company detail poor.,01-05-2028 12:00,21.37895457352064,73.77908931390985,29,0,0
135,Industrial Area,01-05-2028 13:00,199,98,34670350-91dc-4426-b7b7-daf071135caa,9,01-05-2028 13:00,3,Address discover decide center instead once compare any building receive.,01-05-2028 13:00,23.228305889768865,73.8881209030944,96,3,0
132,Industrial Area,01-05-2028 14:00,144,72,9be83f81-3305-4842-8636-e189868beeea,13,01-05-2028 14:00,4,By no check down provide discover young represent marriage which.,01-05-2028 14:00,21.99794933443225,69.65018611392671,72,5,0
307,Main Station,01-05-2028 15:00,121,61,37cafb2d-75c9-473e-81eb-ff54d055b2be,15,01-05-2028 15:00,3,Wear somebody news bill skill series rather.,01-05-2028 15:00,23.01618814263369,69.62470661067888,60,8,3
62,Industrial Area,01-05-2028 16:00,182,89,5586f30d-32bc-408b-b780-be3c9e9ce311,6,01-05-2028 16:00,2,Say which rest hotel clearly edge always program sense.,01-05-2028 16:00,23.647558305241155,71.11754635418728,91,3,0
432,Main Station,01-05-2028 17:00,125,61,4631b45b-b599-44d2-9b38-cd59858954a4,6,01-05-2028 17:00,1,Structure bar stay four approach simple media opportunity thousand remember yeah nor civil.,01-05-2028 17:00,21.25804962761104,71.06945922764059,62,4,2
250,City Center,01-05-2028 18:00,120,62,acc9faa5-a1d7-4e16-b5f5-ea4e7bab91e5,-1,01-05-2028 18:00,0,Wonder more sort evening party party soon clear born food.,01-05-2028 18:00,23.96700236223813,72.24959483238463,62,0,0
436,Airport,01-05-2028 19:00,238,117,9bc68250-1683-4981-9193-0401c0b9bd6f,4,01-05-2028 19:00,1,Take black capital hold cultural piece discussion senior outside dark Democrat.,01-05-2028 19:00,22.93573002710021,69.56326688788663,119,3,1
118,Industrial Area,01-05-2028 20:00,70,34,50000b6a-13f2-4909-bef6-99b464a92184,20,01-05-2028 20:00,5,Walk health mouth successful become add stage account apply blue.,01-05-2028 20:00,21.16009780630997,72.78163506646457,34,11,2
416,Airport,01-05-2028 21:00,122,61,a1cb9cf9-f05a-4f81-be4f-4d6206d6148f,17,01-05-2028 21:00,4,Buy expert painting because product certain then score blue read.,01-05-2028 21:00,21.942006695778502,70.12469140901302,63,7,3
172,Industrial Area,01-05-2028 22:00,50,25,3e0109a1-a06a-45bb-a236-7851a67af994,5,01-05-2028 22:00,1,Rise image example author of growth listen director.,01-05-2028 22:00,23.65873544682437,69.75308253798971,22,1,2
448,Mall,01-05-2028 23:00,85,43,cf036ef2-d2ef-446c-8802-ed1d00e45b8a,15,01-05-2028 23:00,5,But yard interest name eye improve probably whose rest region.,01-05-2028 23:00,22.78870081311869,72.97262734223291,43,7,0
159,Airport,02-05-2028 00:00,116,57,1b72dbbb-efb7-4899-b36e-5af637e46c8a,13,02-05-2028 00:00,2,Street example fire challenge fear full whole better our western dark hour sound get.,02-05-2028 00:00,21.86166710173475,69.4014729746135,56,6,3
8,City Center,02-05-2028 01:00,27,15,2b65965d-bc4d-4e1a-82a9-be5bf018a48b,4,02-05-2028 01:00,2,Vote street smile my act lose out.,02-05-2028 01:00,23.821483753195555,72.55797239847205,13,2,0
458,Main Station,02-05-2028 02:00,117,57,34bed703-db29-45a2-b031-199aa347fa52,1,02-05-2028 02:00,0,Meeting thank than believe ok enjoy themselves leg forget relationship explain.,02-05-2028 02:00,23.361757711223465,69.55572519728008,57,0,0
378,Main Station,02-05-2028 03:00,219,112,0b38c856-e7c5-44f0-81d0-8e1278c69e3b,11,02-05-2028 03:00,2,Prove try present civil occur suggest meeting environmental.,02-05-2028 03:00,23.20661548844984,72.70029907812358,111,4,2
361,Suburb,02-05-2028 04:00,191,98,445abe8f-a7ed-4357-8ff6-d33d76d05427,18,02-05-2028 04:00,5,Person not force wall carry positive investment detail.,02-05-2028 04:00,23.66528136002011,72.95269094728344,100,8,1
411,City Center,02-05-2028 05:00,26,15,1b539bc5-10ee-46f4-a457-72c57c5b24ed,9,02-05-2028 05:00,3,Process take enjoy nice clear he stage though expert finish wind.,02-05-2028 05:00,23.30933983412585,71.92332064892027,14,3,0
291,City Center,02-05-2028 06:00,214,106,e2a000b0-15c7-4bc9-8c1d-b3c8520d5baf,12,02-05-2028 06:00,3,Clearly hour walk note his degree majority page.,02-05-2028 06:00,21.860215059596587,70.75903826611693,103,5,1
468,City Center,02-05-2028 07:00,38,21,ab6eb0a8-7757-45fa-a103-96ba5d74524b,9,02-05-2028 07:00,2,Up floor citizen day plan even look.,02-05-2028 07:00,22.751658226576826,70.18112806594203,19,4,2
430,Industrial Area,02-05-2028 08:00,209,104,966458a5-f559-4cf7-a586-16bf7e62a6ef,13,02-05-2028 08:00,4,Upon single skin if poor soldier of event difference management age issue.,02-05-2028 08:00,23.52685850328589,73.04456854579551,105,6,0
419,Main Station,02-05-2028 09:00,209,106,83330b6b-d8ed-4925-a559-0bdb50bfcea5,2,02-05-2028 09:00,0,Win design down exist way husband edge off source country back send reflect.,02-05-2028 09:00,21.542544320168503,69.53398144348058,104,1,1
429,Industrial Area,02-05-2028 10:00,160,79,60ae19c5-337c-4789-8d3d-53cd3cd2fe1d,15,02-05-2028 10:00,5,Environmental decision history wide agency become rate woman discover.,02-05-2028 10:00,21.48906983850361,73.87233644960433,81,6,0
381,Airport,02-05-2028 11:00,32,16,21d8cc40-ddac-4666-af30-c5b13d66437e,11,02-05-2028 11:00,3,Everything happen television yourself record purpose rather argue.,02-05-2028 11:00,21.47692874271264,72.89559808414873,13,6,1
368,Airport,02-05-2028 12:00,63,32,011d3275-f68a-48cc-a7a4-343f53fd5cc9,5,02-05-2028 12:00,2,Music continue method well director general between heart population leave throughout join threat.,02-05-2028 12:00,21.58276582398756,72.45188545173184,30,3,0
433,Suburb,02-05-2028 13:00,191,98,68c59572-7cdd-4fef-aeb2-ad1fa920a1bc,8,02-05-2028 13:00,3,Already Democrat simply until accept follow day themselves.,02-05-2028 13:00,21.309692446839648,73.94315116644495,95,4,0
338,Suburb,02-05-2028 14:00,208,105,60aff671-9a3c-4d5b-8440-d15c47bae637,7,02-05-2028 14:00,2,Fast teacher old team father sell glass wrong moment position statement woman.,02-05-2028 14:00,23.512887059892503,72.44364229170475,103,2,0
118,Mall,02-05-2028 15:00,164,84,2de24d69-6267-4a59-9663-aad84d1078a3,1,02-05-2028 15:00,0,Type discussion fire figure part conference statement decision cost employee can.,02-05-2028 15:00,23.45495466119245,69.51981283763911,81,0,0
48,Airport,02-05-2028 16:00,104,52,9c7dd7ad-d174-4963-a454-72d790f6a618,17,02-05-2028 16:00,4,Since still large week thank past character glass.,02-05-2028 16:00,21.45410697557729,70.61299486869754,54,8,2
419,Suburb,02-05-2028 17:00,234,116,788f5992-ab47-4758-9dee-9278a56ef4c8,10,02-05-2028 17:00,2,Everything continue figure Republican international air second lot write create successful yes you.,02-05-2028 17:00,23.11661153013104,71.92712610785306,116,5,2
102,Industrial Area,02-05-2028 18:00,166,84,7eb6e672-c7d2-4845-8433-15a55ef43198,1,02-05-2028 18:00,1,And identify project protect civil just must along arrive TV turn.,02-05-2028 18:00,22.88092667762985,71.87706064390804,85,0,0
330,City Center,02-05-2028 19:00,186,93,58ebfafa-3c06-48dd-b678-183a018fcbd5,11,02-05-2028 19:00,3,Lawyer social detail one charge woman itself cover.,02-05-2028 19:00,21.82858279683708,69.05029208348832,91,5,1
382,Mall,02-05-2028 20:00,143,72,70568bb2-e2fb-4b26-a273-42f394dc511b,12,02-05-2028 20:00,2,Message clearly thus traditional fear who one require American tend.,02-05-2028 20:00,21.68210530107996,70.29989214950675,70,7,3
435,Suburb,02-05-2028 21:00,59,29,dcc19153-4c18-4b08-8809-cfe050c3150f,6,02-05-2028 21:00,2,Foot old skill across charge season require company kitchen.,02-05-2028 21:00,21.751757565826264,72.68146788326942,26,4,0
482,Main Station,02-05-2028 22:00,134,69,01f409f2-6a82-4108-9cef-f21ba53ede59,-1,02-05-2028 22:00,0,Minute never establish play attention discussion for.,02-05-2028 22:00,23.191891824320606,72.29800460961074,71,0,0
